mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
45.220074,55.593163,330.24164,4098.4966,0.18896864,0.63272613,0.88860697,0.43752486,0.44674233,0.11305154,3.11712,6.6361213,23.12813,481.3535,0.021068122,0.20475332,0.32816285,0.06747738,0.10317174,0.025206827,59.342823,77.42332,435.92297,6425.0713,0.22418685,1.7026467,2.1903677,0.67838913,0.8747078,0.21391994
-3.6139383,7.0346017,-34.702347,-838.0119,0.059213147,0.14926247,0.32166162,-0.05098446,0.16130976,0.12963858,0.02266655,1.991134,2.0085294,4.1405687,0.029277317,0.15497147,0.3287764,0.034937374,0.036225196,0.030266292,-3.496441,14.287997,-44.12691,-838.9673,0.1290568,0.4850693,0.8264746,0.02763018,0.2465258,0.19697133
44.863644,55.47473,321.21445,4009.0383,0.16989253,0.63282675,0.8884416,0.437321,0.44453424,0.117495246,3.122198,6.60799,23.139227,478.38464,0.011133819,0.20474884,0.3258223,0.068695866,0.10309063,0.02557599,59.989258,73.92462,441.80414,6512.1606,0.16043463,1.7466055,2.2337296,0.66433084,0.85469985,0.22141345
-5.365596,3.188723,-27.918447,-1189.5452,0.12617525,0.2412487,0.36603847,0.019404694,0.43979353,0.13336822,0.41578096,5.267765,5.1660852,41.49208,0.035915166,0.17825787,0.33378127,0.06373904,0.10280859,0.030282564,-8.553377,16.756124,-64.52757,-1152.4667,0.20568104,0.3430924,0.5963861,0.055370893,0.5541573,0.19399132
45.707176,58.128735,324.2077,4056.8403,0.2002216,0.6320713,0.8887393,0.43758643,0.4468276,0.11619239,3.08564,6.619851,23.121813,471.14975,0.025512438,0.20476606,0.33000353,0.06578128,0.10182492,0.02504855,60.581154,79.74925,438.22647,6432.8584,0.25803462,1.7191613,2.185717,0.6827348,0.872651,0.21915759
45.41288,56.238865,322.04608,3856.3716,0.2078669,0.6328942,0.888783,0.43760335,0.4480567,0.12178501,3.157593,6.587921,23.12577,473.23874,0.029340193,0.20481828,0.33199447,0.06822901,0.10307197,0.026372211,57.69606,78.28013,437.6131,6404.3784,0.25185996,1.7144594,2.1499608,0.6880615,0.8627716,0.21553859
46.27549,58.991104,325.01733,4176.669,0.11790392,0.17853354,0.8711182,0.3742292,-0.014103967,0.023492098,3.1727338,4.381227,23.036755,495.8023,0.033117134,0.09235787,0.3071346,0.06520164,-0.020941963,0.006619633,57.970387,56.590275,395.85175,6376.3896,0.09769683,0.35941985,1.4848773,0.39095792,-0.21725616,0.0024334928
45.41061,55.906128,320.895,4089.5251,0.15447338,0.63278574,0.88828915,0.43718705,0.42689276,0.11421782,3.0743432,6.2795973,23.140621,480.30765,0.005827321,0.20473745,0.3211751,0.06912784,0.102914274,0.025998767,60.86824,70.096695,437.09958,6509.2373,0.13575782,1.7855088,2.2922912,0.6508439,0.8633035,0.22008874
44.737938,56.618828,320.97073,3985.4956,0.16687673,0.6326638,0.88823235,0.43731242,0.44735554,0.109273344,3.096499,6.3345337,23.134533,469.17398,0.013379067,0.20474584,0.32948905,0.06998186,0.103140354,0.024702163,59.795105,74.11293,440.4536,6379.0747,0.16542667,1.772903,2.1524568,0.6687815,0.89732,0.2060213
46.961395,54.40719,333.90976,4127.768,0.15479586,0.62760633,0.88772243,0.4372357,0.41487613,0.0940831,3.0904813,6.411769,23.126358,478.41965,0.02265063,0.20462492,0.32156205,0.068226025,0.10302469,0.018181715,61.016785,73.89062,442.74722,6455.94,0.17653647,1.6774076,1.9496083,0.6579477,0.85368675,0.16197447
46.88909,56.65542,327.83804,4057.8193,0.18959893,0.6326364,0.88856196,0.43751022,0.43633443,0.110913895,3.1648583,6.47678,23.129034,484.35587,0.02234204,0.20470044,0.32631776,0.06850661,0.10258547,0.0220895,60.16679,78.262184,440.824,6458.766,0.24256206,1.7229303,2.20023,0.6749358,0.86850446,0.19441432
44.298695,57.17681,322.97397,3984.4075,0.19736484,0.63271946,0.88873816,0.4375472,0.4505539,0.11596241,3.1549706,6.510355,23.125479,477.15472,0.024199422,0.20477541,0.3306642,0.067503296,0.08900517,0.026103763,59.630257,77.59588,442.69025,6490.6313,0.24019922,1.7742182,2.1670678,0.7062702,0.88032126,0.22667405
45.01627,56.068268,328.80707,3968.4602,0.21046937,0.6328286,0.88874227,0.4375807,0.4464993,0.119558774,3.146747,6.568074,23.125456,474.91605,0.0271604,0.20479879,0.32812324,0.07014653,0.10293413,0.02494515,58.313168,79.53938,434.05444,6349.146,0.25300333,1.7458147,2.1340714,0.64384645,0.86940235,0.2142499
45.8857,55.193375,327.4984,4053.0647,0.18887249,0.63287914,0.88871306,0.43752262,0.43653917,0.11938858,3.074875,6.528201,23.129951,486.73618,0.018774241,0.20476201,0.32617113,0.06487041,0.102744214,0.026467765,60.015472,76.13941,441.13004,6396.7695,0.21926942,1.7380095,2.2339814,0.6809108,0.8817286,0.2171306
4.5699205,13.538451,52.73834,-343.70825,0.11640355,0.5645043,0.74561524,0.14319618,0.44663307,0.13325362,0.5643869,3.050631,9.371814,39.81054,0.011059828,0.20428431,0.33405492,0.06316811,0.10317101,0.029925385,4.476942,32.681835,53.51773,258.9544,0.21642518,1.7199945,2.157749,0.3612648,0.8899321,0.25928697
-9.024394,5.7474313,-51.51336,-1392.3048,0.042864777,0.057127904,0.16256185,-0.07222181,0.18428184,0.124444015,0.13138583,3.5907085,2.5546227,-5.1438627,0.032604642,0.13095197,0.26582476,0.026279617,0.06893545,0.03017807,-11.0347,2.9534302,-105.1758,-1270.7379,0.013371028,-0.15971467,-0.042966872,-0.16649993,0.115719825,0.12971593
47.748665,45.354156,323.14307,4177.3843,0.10917678,0.04347375,0.5807538,0.36413556,-0.027219297,0.01893342,3.1648972,3.4934733,23.079456,495.86807,0.021868914,0.02819168,0.14234337,0.043326765,-0.013023636,0.000784748,58.45711,45.06052,378.6105,6210.655,0.07217004,0.05463362,1.0008582,0.34765893,-0.23161957,-0.0073508928
45.236805,56.363605,331.97598,4063.7324,0.19185716,0.63267136,0.8885577,0.4375295,0.44470143,0.11315525,3.1277728,6.5673213,23.132788,468.81467,0.015728863,0.20469944,0.32550624,0.069050655,0.10313722,0.02308035,61.624607,74.43213,437.63016,6363.9033,0.19199237,1.6965584,2.1842763,0.65685695,0.8735839,0.19286574
46.375347,55.293835,325.38403,4026.9045,0.14796911,0.629517,0.88758475,0.43702012,0.43941453,0.0841983,3.0913382,6.501651,23.125803,466.6825,0.011734362,0.20411414,0.3125477,0.06490119,0.10319534,0.013281403,61.277023,76.1458,441.4208,6431.9634,0.16166563,1.696891,2.1440802,0.646065,0.8647472,0.14097221
44.95184,42.9275,330.24234,4004.5205,0.20059714,0.6319886,0.88866395,0.4375054,0.44784105,0.11592424,3.1496089,6.5369434,23.125086,479.5859,0.0256947,0.20470567,0.33084038,0.06534684,0.10278662,0.022541787,57.670975,61.884956,438.76956,6353.469,0.23097597,1.6877503,2.1610115,0.6583426,0.891349,0.19091323
-12.44299,49.98642,-54.9674,-1009.3287,0.0016617553,-0.057542726,-0.13714333,-0.14995551,0.121786006,0.11541536,-0.4579813,6.6997213,-0.3145927,-48.870144,0.03177147,0.022036716,-0.09171813,-0.04044236,0.083601594,0.021020468,-11.416018,59.760296,-99.3295,-1416.8556,0.05400245,-0.016665306,-0.6749801,-0.26260164,0.22088084,0.1632517
44.2619,47.40736,328.73575,4039.6453,0.19438025,0.632701,0.8885264,0.43751848,0.4462196,0.114890724,3.1475778,6.4243383,23.131983,476.9803,0.01958334,0.20472749,0.32753316,0.068543546,0.10320219,0.024201091,59.988625,63.65708,441.6554,6458.6953,0.20657355,1.7385039,2.0654867,0.6611827,0.8758316,0.19267243
42.41802,34.814587,321.02933,3933.9612,0.20192729,0.6325816,0.88860816,0.4374144,0.4511618,0.114745416,3.167341,6.140263,23.125355,480.70236,0.026801191,0.2047072,0.33259293,0.06998482,0.103234254,0.024538381,54.078865,51.808098,434.978,6179.6436,0.22672996,1.6584758,2.1291122,0.6384681,0.8911747,0.1906356
-13.929708,4.713922,-87.22973,-1281.8396,0.16438825,-0.06745705,-0.36138877,-0.19802968,0.33061066,0.12866968,-0.07453727,6.5217943,2.4871316,-77.793625,0.037068807,-0.046327434,-0.16333605,-0.04669283,0.09868599,0.021942738,-20.799978,6.8728943,-165.88643,-2750.9146,0.20533812,-0.4494842,-1.0087856,-0.40968373,0.22695297,0.12594154
44.992264,55.43502,325.1998,4005.9443,0.17353863,0.63263935,0.88835675,0.43739432,0.44675806,0.108237386,3.1480267,6.4082956,23.13504,486.83044,0.0154713495,0.2047217,0.3227849,0.06978042,0.10317477,0.024146346,60.866543,75.18757,437.28506,6489.014,0.18730782,1.7142218,2.1939962,0.6799333,0.88331175,0.2092464
-10.953441,49.60709,-54.93902,-1079.3069,0.04111373,-0.12030284,-0.25510287,-0.12119635,0.059533905,0.09855879,0.020250266,6.7030683,1.6859413,-69.89033,0.028115809,-0.040310115,-0.14148028,-0.04667296,0.05410117,0.016292883,-14.060799,48.919067,-83.79112,-1852.628,0.01677806,-0.21738493,-1.0152127,-0.38644454,-0.038631856,0.121524006
45.457058,38.429142,321.3605,4009.712,0.19873865,0.63193464,0.88823706,0.4375124,0.45131856,0.10659701,3.1243632,6.550258,23.127039,489.6599,0.027189907,0.20450039,0.33257473,0.070166856,0.10323409,0.022974411,54.22958,43.952885,421.90503,5882.9204,0.16791578,1.1282572,1.7697595,0.5976337,0.755564,0.13056493
45.251747,54.00026,329.12857,3911.4553,0.19803284,0.6326299,0.88848156,0.43753508,0.4439079,0.11159258,3.1042194,6.564222,23.124872,473.34155,0.025917463,0.20474888,0.3304148,0.06763953,0.103063114,0.022235723,61.001297,76.40009,438.5269,6489.535,0.22419894,1.7301542,2.0816824,0.68257993,0.865143,0.19115846
44.779606,58.34014,323.39465,3985.3435,0.19528052,0.63288456,0.88866675,0.43754122,0.44981277,0.120347455,3.126876,6.3829055,23.125916,481.7654,0.027969476,0.2048023,0.33151305,0.06608664,0.103174224,0.025301998,57.882847,78.301674,432.66483,6269.4424,0.2365368,1.7401056,2.1811562,0.6908813,0.87468165,0.20515165
44.962055,57.66145,315.05942,3992.4143,0.20137729,0.63283414,0.8887231,0.43758067,0.44416377,0.11878707,3.1602533,6.4330044,23.12853,480.50797,0.028273188,0.20478281,0.32786506,0.06869332,0.103053205,0.025051491,59.823097,76.82069,440.4352,6362.382,0.24441347,1.6978754,2.1796663,0.69927365,0.88204116,0.20865907
44.63422,56.034664,318.95425,4046.252,0.17615375,0.6326885,0.8884649,0.4373787,0.4428713,0.10937584,3.1304736,6.354039,23.13352,486.9631,0.0157493,0.20472209,0.32792684,0.06907265,0.103050485,0.022958739,59.90114,75.800835,441.19827,6458.23,0.20032275,1.7811404,2.2631283,0.69498986,0.87754184,0.2095545
46.54577,42.974743,330.1338,4127.3535,0.15149114,0.61579156,0.8875831,0.43707737,0.43320647,0.07960081,3.1436243,4.4409823,23.1246,484.5345,0.014377792,0.20318693,0.3236154,0.06864317,0.10318933,0.008720533,61.260162,54.693798,440.97028,6482.803,0.1402681,1.5412472,2.1336796,0.66669226,0.8481633,0.102787025
-5.6208277,55.75116,-24.839376,-955.5881,-0.023041256,-0.21848439,-0.3261179,-0.13261455,-0.026598351,0.054936863,-0.29198074,6.6238947,-0.8184746,-105.11095,0.01890421,-0.081054896,-0.18350919,-0.047477406,0.03730472,0.002017711,-10.963171,52.51512,-58.625935,-2010.6561,-0.062143505,-0.5391078,-1.0934622,-0.41396704,-0.18077466,0.05239123
46.892857,57.561924,327.27692,4010.3767,0.18470599,0.6328016,0.8885934,0.4374888,0.448389,0.1173029,3.071722,6.580541,23.130516,473.0956,0.01768325,0.20475106,0.3281709,0.069362625,0.103155844,0.025376692,58.82685,75.72977,437.91437,6439.967,0.20995012,1.7047957,2.200055,0.6413734,0.8729288,0.21799955
45.52925,55.820766,325.707,4176.849,0.10394177,0.07211868,0.60227895,0.3234153,-0.033274237,0.010908652,3.1633508,6.702514,23.089262,495.80414,0.026684651,0.04730762,0.15007153,0.048984047,0.047962405,-0.0005429103,56.17266,62.081825,381.6903,5946.4507,0.02001632,0.06786973,0.6788934,0.24806488,-0.16733316,-0.024000058
-10.087792,24.347225,-58.17626,-939.84296,0.059343584,-0.07943703,-0.22871454,-0.14913066,0.15700835,0.11717008,-0.18589193,6.3166175,1.7718915,-61.328648,0.035749566,-0.0040603825,-0.16104335,-0.047161147,0.07758821,0.021500975,-14.033724,26.274794,-115.988174,-2070.1646,0.10608235,-0.14392096,-0.91148764,-0.36460018,0.11689031,0.15745923
45.25616,55.456364,316.2394,4092.2224,0.14610757,0.63239604,0.8880262,0.4371062,0.44539934,0.1027107,3.0058057,6.302278,23.135578,490.16867,0.009661117,0.20464131,0.32746115,0.06887584,0.10315461,0.020551164,59.04913,72.65233,440.7271,6455.9814,0.13296427,1.7309586,2.1936364,0.6558522,0.88180774,0.18444628
43.57003,56.189186,321.96155,4002.4219,0.18780372,0.63267803,0.88853663,0.4374071,0.4426713,0.114603594,3.1652603,6.500728,23.127924,468.28345,0.020034552,0.20470762,0.33231896,0.06560698,0.10228461,0.023112759,57.15137,77.249954,438.97165,6301.141,0.2231536,1.7306168,2.221362,0.68607837,0.8738261,0.2014734
43.739864,59.663834,311.8386,4160.9194,0.07345841,-0.058412492,0.23107168,0.2272072,-0.072334155,0.014017966,3.1077716,6.316993,22.708296,495.55643,0.014251887,-0.026520893,-0.0037355486,0.0062959166,-0.010904669,-0.004465957,54.208282,71.04928,360.34946,5997.1724,0.0075910683,-0.3076379,0.27851596,0.09307929,-0.27003285,-0.021619806
45.228996,55.845562,326.70084,3993.9106,0.19409554,0.632925,0.88867193,0.43752342,0.4496899,0.12070903,3.120278,6.5227456,23.12999,471.43338,0.020718189,0.20476098,0.32655418,0.07097757,0.10311013,0.024385516,58.398766,76.98181,439.98624,6394.3203,0.23539168,1.7767059,2.1752882,0.6927189,0.89088005,0.21774432
46.221466,56.46956,328.17813,4014.2605,0.17676517,0.63269126,0.88840306,0.43744078,0.4480001,0.110010736,3.078352,6.300273,23.131704,469.46088,0.01243033,0.20461899,0.3237394,0.06732756,0.10296139,0.022409758,61.277958,76.18845,442.18674,6502.361,0.1922847,1.7258826,2.1818347,0.699654,0.88447136,0.19882543
44.935326,54.39908,322.43472,4091.6487,0.1988394,0.6324108,0.8885247,0.4375698,0.43818268,0.10880393,3.1285036,6.505172,23.128078,487.8915,0.022534318,0.20470111,0.32241827,0.06558818,0.10319115,0.023291467,59.34976,74.10017,433.83557,6495.2524,0.22634828,1.695767,2.170823,0.6930026,0.8793387,0.18191276
45.55067,56.71513,324.73285,4069.9092,0.16115826,0.6326576,0.88822305,0.43731415,0.4438167,0.10885583,3.0566068,6.5837297,23.137812,474.82516,0.006691157,0.20461923,0.3049281,0.06955326,0.10287239,0.021528494,62.276127,76.570114,442.67935,6535.9243,0.1688652,1.7389303,2.20201,0.70668864,0.8392752,0.20512271
44.058884,56.327663,326.44885,4001.6135,0.20487401,0.63276994,0.8886414,0.43754473,0.4386059,0.11747754,3.133674,6.643268,23.122763,470.04514,0.027873734,0.2048001,0.3313714,0.066856064,0.10317228,0.025461921,58.193504,78.19708,434.09802,6272.2954,0.2522503,1.7519933,2.1091704,0.66201437,0.8633563,0.20963287
43.479404,55.874165,327.2765,3989.163,0.20249626,0.63277555,0.8886258,0.43755648,0.44335654,0.11790821,3.0983117,6.410076,23.124657,483.40707,0.028213754,0.2047635,0.32806763,0.06674736,0.102979116,0.024836209,58.69067,73.25099,439.90106,6456.676,0.24873623,1.6904653,2.0477648,0.68283355,0.88265926,0.20558813
-7.3002176,28.444838,-67.53533,-1047.71,0.062422775,-0.08092716,-0.28043038,-0.17179039,0.24353303,0.09765481,0.41980013,6.5403256,4.1206536,-43.56194,0.031532414,-0.03632222,-0.14857684,-0.047031198,0.094026506,0.011235939,-15.199898,20.61612,-92.839874,-1530.3448,0.059322454,-0.30010077,-0.90405935,-0.37229803,0.17306335,0.075537376
45.11764,57.50132,312.55176,3909.574,0.18496202,0.6326794,0.8883669,0.4374561,0.4495708,0.11188302,3.0311239,6.5316978,23.129913,473.23004,0.016980134,0.20471725,0.32785878,0.069895506,0.10311672,0.023833528,58.63155,76.29898,440.6524,6523.0815,0.20273668,1.7198306,2.0854852,0.69342977,0.86040455,0.2026466
-4.742099,20.75851,-23.427786,-978.1562,0.18045673,0.3253718,0.217777,-0.0020645736,0.43367684,0.13342065,-0.16487038,5.349864,1.3706474,-56.250683,0.035551637,0.18898311,0.24882628,0.027262073,0.10225062,0.03022627,-6.830641,45.378376,-64.75227,-1159.8755,0.30384117,1.1248271,0.81019187,0.08436964,0.79683125,0.24592766
-2.8590193,48.42181,-28.70146,-639.939,0.0058310404,-0.21801634,-0.40076593,-0.15103994,-0.008545163,0.066813715,0.020709222,6.7103105,1.7716088,-70.46208,0.018424334,-0.08661577,-0.20685233,-0.04870401,0.0574836,0.0036024987,-11.517191,40.96948,-71.91005,-1828.8597,-0.04167795,-0.5394419,-1.1875578,-0.39583603,-0.13376349,0.05170761
45.14249,57.466717,323.38107,4086.5403,0.13925971,0.6326265,0.88784987,0.43708035,0.4374366,0.11011986,2.9729917,6.4219623,23.135609,464.91434,0.0029439065,0.20462982,0.31229332,0.06874981,0.10315242,0.022266634,60.37811,75.30811,430.9087,6492.2866,0.13945356,1.7691368,2.1051745,0.6884022,0.8609177,0.20827122
45.880672,56.49756,329.13943,4051.598,0.19536984,0.6320421,0.88857514,0.437523,0.43948722,0.11065003,3.0648172,6.4356465,23.12398,471.2902,0.019473923,0.20470394,0.32816297,0.06557487,0.10315293,0.023018064,59.74353,80.93825,440.19324,6516.9204,0.22568993,1.696938,2.1613472,0.6864143,0.87276566,0.21114878
21.651789,30.091118,123.218475,1237.5293,0.09080491,0.006307854,0.023411628,0.055403475,0.0452228,0.04838091,1.352804,4.92288,9.669329,179.27858,0.01188935,0.00049492274,-0.03256429,0.00042731105,0.021525497,0.0019388921,19.708536,33.037525,126.83239,1694.3418,0.07999972,-0.15811577,-0.11919969,-0.05448333,-0.008200466,0.029317478
46.516853,58.618225,322.10745,4172.009,0.14954866,0.5760176,0.88756317,0.4363182,0.22306632,0.083588034,3.1159441,6.5430493,23.117708,495.04092,0.025395885,0.20439464,0.32309103,0.07071206,0.031633195,0.024204211,58.688663,71.34947,431.10675,6494.9663,0.15418188,1.394293,1.9755615,0.6111215,0.22773698,0.1315119
45.576893,55.83894,327.75998,4096.9136,0.17917506,0.6326518,0.88844115,0.43743527,0.4473684,0.108713135,3.1389024,6.580272,23.137526,481.1501,0.008043511,0.20465288,0.31992838,0.06874976,0.10302644,0.023631744,59.832474,72.98898,438.1743,6382.8164,0.1833327,1.7276341,2.2148569,0.66763353,0.8654762,0.20016657
-7.8700743,47.95922,-74.69564,-987.2564,0.021396086,-0.081420615,-0.30216402,-0.16722386,0.13438423,0.08301084,0.018676942,6.7138076,2.1395817,-73.257866,0.027525762,-0.070562996,-0.19483095,-0.04933365,0.09014587,0.009894847,-14.095943,44.056393,-109.3275,-1632.8331,0.0009150501,-0.36879107,-1.131196,-0.3840911,0.079690054,0.081387825
2.2296772,34.663113,0.9928295,-250.42804,0.034301374,-0.07397704,-0.25888497,-0.13167377,0.14291523,0.07207806,0.25277317,6.5924816,2.8520885,-41.04575,0.016956324,-0.035577532,-0.14548592,-0.045190442,0.08831134,0.0036610705,-5.344944,40.153507,-34.01276,-678.2977,0.029168695,-0.2104702,-0.685614,-0.25689012,0.1938959,0.07278547
45.111935,54.787933,325.50064,3989.1086,0.19716433,0.6326997,0.88855046,0.43752745,0.44473317,0.1179521,3.1646419,6.6792955,23.129335,479.73065,0.02749295,0.2047791,0.3310271,0.07119473,0.10294648,0.025645608,58.897614,79.085785,437.62103,6423.305,0.23960547,1.6826862,2.0878432,0.6458465,0.88005894,0.19914943
45.379826,55.91846,318.56265,4054.12,0.18235148,0.63275594,0.8885241,0.4374612,0.4415866,0.1142413,3.1104121,6.274277,23.129389,459.26804,0.016159328,0.20470135,0.3261032,0.06993085,0.10309341,0.024803698,58.65218,76.06039,439.3863,6466.1777,0.23289515,1.7519478,2.2542877,0.6880444,0.8648577,0.20663269
44.92702,56.802742,322.7462,3984.7644,0.20002897,0.6321992,0.88854635,0.4375088,0.45258382,0.11480035,3.0736237,6.605783,23.120773,474.56824,0.02689905,0.20471744,0.32218555,0.06300056,0.103182726,0.022831758,58.081802,76.66222,438.0466,6307.7827,0.2543159,1.7362603,2.1722517,0.6485442,0.88620174,0.19215232
45.83352,55.44981,327.58307,3989.41,0.1973295,0.63280827,0.88867015,0.43754143,0.4436664,0.11857867,3.1427107,6.596152,23.127052,474.8684,0.023997465,0.20474948,0.33114362,0.06559525,0.103025846,0.023857675,58.41896,76.54306,442.2622,6473.265,0.23984802,1.741239,2.141222,0.6887496,0.8844604,0.20612958
2.2017174,30.808308,5.187684,-233.10004,0.06866358,-0.05523485,-0.19526769,-0.084828235,0.14060813,0.073269196,0.22680807,6.4937625,2.8284385,-25.065058,0.023985993,-0.008356345,-0.10861856,-0.0336726,0.04869279,0.0076872236,-5.304386,31.608742,-15.0525465,-725.4951,0.06579639,-0.18024737,-0.47819364,-0.20350699,0.054676145,0.08442064
46.176395,54.876152,324.81003,4122.71,0.15522881,0.6108745,0.88790965,0.43712032,0.30150822,0.09262503,3.0801926,6.376001,23.11503,493.52698,0.024589473,0.20441613,0.3211226,0.06739617,0.043455668,0.022929268,56.042953,74.61444,427.92996,6340.2544,0.17968312,1.4669021,2.062398,0.59070075,0.35190684,0.15211004
44.173206,55.323368,324.49,3987.4163,0.20020731,0.63259166,0.8886091,0.43748719,0.43779323,0.11683088,3.0993817,6.4672155,23.124002,480.2031,0.028336843,0.20481218,0.33272955,0.0686705,0.10210046,0.025080003,54.331165,76.35694,433.31802,6119.3174,0.22674334,1.7574826,2.1437616,0.641378,0.83582103,0.20091976
2.985239,17.270164,25.060968,-244.9477,-0.0021066293,-0.1471126,-0.21542816,-0.09492739,0.008692023,0.045021407,-0.13248605,0.78006524,-0.8582669,-80.23328,0.004408754,-0.07540382,-0.11467162,-0.031035447,0.017761197,-0.00054049445,1.6514988,15.81613,23.388983,-836.6605,-0.035510153,-0.50835437,-0.78836507,-0.2681483,-0.03634417,0.037470568
45.038208,56.565033,324.8631,4036.9006,0.19688265,0.6326541,0.8885696,0.43752834,0.4450854,0.11592783,3.1478763,6.5594,23.12601,473.97882,0.026616834,0.20475888,0.33216608,0.067648664,0.10308614,0.02369402,57.946884,77.40545,432.10513,6291.6895,0.23078014,1.7087481,2.1624305,0.6381784,0.8105549,0.1837181
45.706978,56.745182,323.23926,4108.4565,0.14210804,0.6326,0.8879427,0.4371147,0.43589273,0.10822023,3.0383205,5.8515944,23.136452,463.83734,0.0036654726,0.20461603,0.31540462,0.068219244,0.10308141,0.02168502,61.418343,74.17904,433.69894,6520.366,0.13356948,1.762246,2.1770911,0.6813113,0.86147803,0.19504979
45.918003,57.83331,331.75925,4151.026,0.14787011,0.60242444,0.8872715,0.43699077,0.40255618,0.06544988,3.1106641,6.2560816,23.120464,486.2313,0.021685818,0.20164663,0.32605457,0.06559659,0.10323619,0.0077642766,60.20453,79.15518,440.94135,6550.5786,0.14214425,1.6172235,2.1619585,0.6471987,0.84423774,0.084171295
43.322857,46.967037,324.8513,3969.168,0.21230084,0.6321515,0.88852364,0.4375489,0.4511182,0.11096831,3.1184454,6.6220474,23.1225,485.2851,0.02751904,0.20463406,0.32724914,0.06482681,0.10320661,0.02333612,57.1363,67.120964,437.33066,6422.5415,0.24127568,1.6067764,2.0005336,0.65272033,0.88202196,0.18940102
9.5111,44.231853,82.100334,-25.494991,0.1939764,0.60314465,0.8115933,0.26441678,0.4459801,0.13338733,0.74327165,6.083915,10.602298,37.843094,0.028215613,0.20465016,0.3334758,0.05899332,0.103191346,0.029373283,9.5228195,77.26539,111.42268,286.201,0.32206106,1.6981997,1.9459974,0.5251934,0.89741737,0.26121515
46.680878,57.166653,324.44495,4077.452,0.21091826,0.63274974,0.8887539,0.43760687,0.44109726,0.11529107,3.1361172,6.5593667,23.123707,471.52652,0.028541302,0.20477721,0.3258956,0.06605269,0.10262367,0.022891335,59.93746,78.9662,442.0427,6391.1167,0.24103695,1.7444332,2.1616123,0.6502943,0.8805196,0.20771751
44.44669,54.224827,325.28714,4057.7554,0.1882362,0.6327538,0.8885132,0.43746182,0.45126802,0.115428105,3.133858,6.367498,23.133244,479.4669,0.014346724,0.20469606,0.32683006,0.0668366,0.10314255,0.024004335,60.096832,76.03252,437.7194,6486.2075,0.19481532,1.7052026,2.1664286,0.665061,0.8752476,0.20561622
45.57986,41.14138,326.3788,4095.7778,0.17800875,0.6314377,0.88797385,0.43731645,0.4491558,0.09143237,3.1380324,5.8624983,23.12692,486.2445,0.021936098,0.20448723,0.32884625,0.07149555,0.10319403,0.013696527,58.755573,52.001617,439.22675,6366.6807,0.1854295,1.6474706,2.0476024,0.6238734,0.83168,0.12046475
45.169537,55.4822,322.0533,4067.5515,0.19048415,0.6327313,0.8885016,0.43747818,0.44924203,0.1159292,3.1041646,6.6809015,23.12763,466.25366,0.019719902,0.20472567,0.32634723,0.0667119,0.10314052,0.02416194,57.478123,77.75052,435.92807,6431.257,0.21745265,1.718117,2.152919,0.67021257,0.8824561,0.20739935
-6.7528105,40.73913,-25.690489,-694.5395,0.08907844,0.13887116,0.29899928,-0.03910475,0.25376046,0.12750517,-0.40577912,5.955385,-0.6566792,-56.799046,0.032730196,0.1969502,0.33301845,0.038434178,0.0606447,0.030264126,-8.85902,65.63896,-49.833744,-1121.0428,0.22667077,0.8643671,1.0056851,0.10486232,0.448538,0.24901551
45.210983,59.01871,318.90732,4037.0857,0.20374343,0.6328716,0.88884056,0.43759966,0.4351239,0.12062158,3.098008,6.4001045,23.12541,464.53247,0.023303006,0.2047528,0.331848,0.067025304,0.10315944,0.025703691,59.703598,79.901115,438.4202,6515.1455,0.25735757,1.7033082,2.2322967,0.70805323,0.8864475,0.21311535
45.372967,53.5972,324.2617,4049.0786,0.19010901,0.63267976,0.8885544,0.437504,0.4469551,0.11372936,3.1606665,6.487743,23.129776,474.4197,0.018493386,0.20470089,0.32947692,0.065308094,0.10300436,0.025060732,58.788948,75.02815,441.84543,6417.7935,0.21832235,1.6591456,2.1561275,0.6693443,0.8679752,0.20499162
-12.692855,13.281055,-71.69843,-1336.4647,0.07734835,-0.09365925,-0.33063498,-0.18792139,0.22803849,0.11986583,-0.05530902,6.259453,2.479301,-76.90797,0.03538465,-0.03095803,-0.17217098,-0.046037942,0.0954701,0.020161916,-18.294458,7.534981,-139.37733,-1760.1061,0.061323673,-0.42179766,-1.0159353,-0.37734365,0.116702646,0.12606458
45.04408,55.648804,315.3758,3854.4841,0.2001993,0.63280886,0.8886101,0.43752813,0.44787,0.11905175,3.0801864,6.682875,23.12394,476.24905,0.026067551,0.20478664,0.33223385,0.065503985,0.10316265,0.02583587,57.98752,76.90605,435.97586,6277.1494,0.23376326,1.6878077,2.107768,0.6844186,0.8688178,0.21500973
44.918873,51.99883,325.88522,4070.6274,0.14470936,0.6325153,0.8880162,0.43712908,0.43577138,0.10659499,2.9518278,6.2493997,23.135231,455.72922,0.0055168844,0.2046693,0.32019296,0.07064658,0.10317521,0.023435224,62.77386,67.57132,439.3399,6556.16,0.12595707,1.7457806,2.2162638,0.6473954,0.8446612,0.19130942
